Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System
-67.6153821,-131.7862894,20-04-2023,8.943875856,1.474188806,Moderate
-57.89007933,146.2555117,20-05-2016,9.391363745,4.526907796,Moderate
-85.96666587,-55.86988843,01-08-2021,6.338291985,2.556920408,Good
73.29789161,-165.1806369,28-02-2021,9.934884067,2.436590702,Moderate
-76.42856998,-82.90345939,09-06-2014,7.985104415,4.698040013,Good
65.74337829,98.89464844,20-11-2019,3.525229007,0.679310325,Good
14.92203244,-66.00829677,01-01-2022,1.104753957,2.366044117,Moderate
43.8276355,131.6427722,27-01-2014,3.435500281,0.729005732,Poor
5.07518664,-131.1512469,25-11-2022,3.660927498,4.206675225,Good
-43.23008655,23.39575976,13-04-2018,8.11689591,0.967355452,Good
48.89210436,18.58491594,07-01-2023,8.139259865,0.393056012,Good
86.21425884,98.57465722,30-10-2023,8.8872731,0.698006656,Good
65.58045358,106.3301328,15-06-2015,9.477497427,0.183295961,Moderate
-87.39954055,148.7845271,02-06-2020,4.153191945,2.393020063,Moderate
-18.16855839,130.0240601,23-03-2017,6.338773768,2.855012635,Moderate
57.82893143,49.58014493,21-11-2021,9.100107372,3.48757181,Poor
82.30575275,-15.25542358,14-11-2023,9.593006649,3.592280868,Good
-26.09187765,119.3109075,23-01-2019,2.909710055,2.014015266,Good
46.44944255,-54.99892518,11-03-2021,4.972235396,3.851537295,Good
-22.37887897,57.03194981,25-06-2023,6.211484835,2.269127811,Poor
47.95801388,-28.06509779,14-01-2018,3.392216613,1.92600044,Good
77.37504346,123.9166226,11-07-2020,2.749562507,0.876076169,Moderate
31.12264533,136.4621057,20-12-2014,3.123712933,0.694245668,Poor
-25.29954582,-25.84786321,17-12-2023,4.804414319,4.634393399,Poor
18.44768138,118.4126297,05-10-2021,7.443528925,1.288415813,Moderate
50.04935337,52.13439965,06-04-2020,0.127985133,1.474803692,Moderate
-62.69803452,-170.4197861,17-11-2019,9.576914566,2.414164392,Moderate
-43.97932114,-173.6190941,30-05-2018,8.055813424,1.851785207,Moderate
-19.19664572,110.4419292,14-09-2016,6.894898772,0.064275619,Good
15.76698525,-168.8566384,07-11-2016,1.326384092,0.04552268,Moderate
49.58760632,-126.1137498,03-03-2020,5.103730445,4.637141534,Moderate
-86.41510545,-159.7341081,17-11-2021,5.43469382,2.88902306,Moderate
47.70910179,167.6029382,01-08-2014,7.71200076,1.467805505,Good
-16.0170113,-113.0903035,18-12-2022,7.925277142,3.465368312,Good
-48.00184452,-95.10137605,04-11-2020,0.316138538,0.349681227,Good
-4.296833653,106.7366983,30-06-2019,6.622093545,3.011595237,Poor
22.37078348,-16.44809388,19-11-2020,8.134872026,3.54673637,Good
-3.708050844,-42.79907762,20-07-2021,0.040347385,0.797014477,Moderate
-31.34727952,-110.3578008,19-03-2015,6.476808663,1.414747732,Good
-20.59309292,-116.1312275,24-11-2022,3.42499408,4.005785713,Moderate
-53.23046185,121.5302231,19-06-2016,8.211922009,1.389077127,Good
-85.72759765,30.81750926,02-09-2016,7.623223141,3.079563795,Good
-7.348577156,110.8501908,16-09-2018,3.089084501,4.544538318,Moderate
-0.950363725,-78.33988354,01-09-2020,3.405781192,1.834835148,Good
72.95297335,-104.8029436,18-01-2015,2.184833099,3.74163048,Moderate
-11.18748335,-90.50175637,17-11-2017,9.61263333,2.938606546,Good
-53.22292079,59.14674775,20-01-2022,8.054825432,2.213621886,Good
-69.70712476,-98.04273926,08-04-2022,4.541746265,2.00468899,Poor
-81.62932936,173.7727284,31-07-2023,4.502943138,3.656320627,Moderate
27.02154085,-137.6975053,25-10-2018,3.474884928,2.582490016,Good
-67.91296957,-177.35379,09-10-2017,9.89535058,3.956020198,Good
-45.23402784,-147.9974403,05-11-2018,5.624809317,0.379050748,Good
74.82412138,107.8596371,18-09-2019,3.617680059,3.808759649,Moderate
-63.99081364,103.6528895,18-02-2020,6.269706937,1.269993344,Moderate
-33.87914287,43.67981892,20-11-2015,5.002301713,1.872763887,Moderate
80.0995647,76.89778547,11-10-2022,7.19814985,1.124092689,Moderate
74.28989706,-154.9892742,19-02-2019,2.442349624,1.43382705,Poor
18.85597601,-112.6745009,11-12-2015,7.505714601,4.698402923,Moderate
-37.85917411,73.37364961,07-05-2016,7.609575166,2.505495991,Moderate
-45.71110524,-64.94949989,04-06-2016,4.384710947,4.943443301,Good
10.24188825,5.96127297,15-04-2018,2.569288745,3.392388401,Good
82.04771706,3.12143387,13-06-2021,1.412782831,4.677644853,Good
71.37690635,-114.6421504,31-07-2020,8.777138747,3.600584737,Moderate
-16.11865501,63.22849372,11-12-2016,1.61022962,3.30669124,Moderate
-19.70888731,60.94081242,09-01-2019,3.990241729,3.665241774,Moderate
31.86357131,77.86665003,05-07-2017,3.301598795,3.435477736,Good
-79.17271661,-70.37280999,28-10-2016,3.941062316,2.905951854,Poor
29.76146551,20.18012653,01-12-2016,8.550694083,3.074023905,Poor
-23.31070083,-90.54337713,03-03-2021,2.773692324,3.555843371,Good
-41.12805091,104.2321185,14-12-2014,3.889693713,3.094251502,Good
-63.51986251,-43.10364111,10-01-2021,5.417138847,1.878581613,Poor
-19.23966617,-69.56550844,06-01-2014,9.635828085,1.544292409,Good
64.98045904,-17.91174037,09-07-2014,7.42400007,1.361757482,Good
-21.50315178,-134.2384329,20-05-2016,1.304515781,1.140402746,Good
-72.07133199,-164.6265906,19-07-2022,0.031690079,3.355402425,Moderate
67.0751241,-61.53840753,28-12-2019,8.782288014,3.992346038,Good
-0.56335563,-25.89835036,12-05-2020,8.383672922,3.439011858,Good
12.74845978,-101.2410494,16-11-2023,6.917581733,4.009990822,Good
-33.89028075,-104.7900499,11-08-2017,9.841254873,1.924642642,Moderate
64.55637366,21.33777626,29-08-2018,4.175029758,0.295673545,Good
32.40688922,18.51781148,19-06-2015,1.993796187,1.268251097,Good
-75.58144512,-107.6204306,25-09-2018,7.466482249,1.642130583,Good
34.69576776,-171.4842164,31-07-2016,7.63401729,4.569501319,Poor
-12.98189372,-66.89341204,21-07-2022,9.960967495,0.06012742,Good
13.4754635,71.07514693,25-10-2021,0.643585166,4.880904966,Good
71.22829494,39.90825425,01-06-2014,6.812626711,2.501171243,Good
-82.86104219,-34.22747955,17-12-2021,9.213434459,2.009940714,Good
31.48345386,49.59374834,06-05-2018,7.308774075,3.189697085,Moderate
35.63177755,43.03001621,10-06-2021,2.523206132,1.413302063,Good
12.64000495,-26.95491253,11-10-2022,8.913138158,0.8217898,Good
79.11016431,-109.8294673,20-01-2019,7.035231493,3.761827772,Good
28.50473008,-27.78943957,08-02-2020,4.838224312,1.137942516,Poor
-32.63420086,-73.70613143,29-05-2015,7.938629251,4.23247781,Moderate
-12.88728069,17.32429226,29-09-2020,8.51285014,2.717314582,Good
-4.555728669,-86.56572793,19-05-2021,9.042778802,2.994572662,Good
68.49848089,-92.51477367,02-06-2021,9.057548601,3.865878793,Poor
44.28609796,108.6981697,27-10-2020,1.943525842,4.135478598,Moderate
18.00491633,88.61240009,04-09-2014,7.555828447,4.95575224,Poor
63.16031976,89.83499797,10-05-2015,9.416201228,1.775070365,Good
-87.24602727,104.5076802,08-02-2018,8.818542463,0.293778027,Moderate
-33.72635568,178.0242232,22-02-2019,1.163003241,2.133906173,Good
-29.25329473,-46.25653781,05-11-2016,4.62072132,4.229848345,Good
12.7854035,-111.9480871,11-05-2022,2.453143925,0.248785694,Poor
-14.40600385,7.682614608,01-04-2020,1.485397096,2.247449824,Good
1.741159466,-23.80907415,06-11-2016,9.593834893,3.707778289,Good
20.40435756,-4.895702672,22-06-2014,3.692773499,1.484954214,Good
29.00430009,-58.52195025,14-12-2023,2.710190601,4.355849616,Moderate
22.78475469,-33.59229626,31-03-2022,3.624272223,3.42523326,Moderate
1.21493354,-176.3458568,14-06-2023,7.991264031,3.751161896,Moderate
39.61616937,176.6793434,25-07-2019,5.04435832,1.390768481,Good
78.40005443,94.01073154,08-10-2016,9.70588593,1.637034462,Good
-71.91253429,110.8288363,01-05-2022,5.032540811,2.964289815,Good
-56.88267169,30.32584833,10-06-2018,2.235866645,1.98400828,Good
61.19181672,147.8618455,14-02-2022,5.55634617,4.89470637,Moderate
-20.86361695,-118.4063833,26-10-2014,7.437465703,0.341849733,Poor
-63.40757978,90.67979237,01-11-2017,3.485677507,2.940161817,Good
12.9562568,27.43543381,12-04-2017,6.565059769,3.823590923,Good
-9.877716402,63.54558786,11-04-2023,2.011496682,1.743753144,Poor
-56.50032278,-157.013639,04-08-2018,6.740747518,0.184289147,Good
17.7548376,-126.4152778,08-06-2021,5.773612589,2.191835492,Good
5.567749467,83.47438884,02-02-2018,2.144169905,4.487193698,Moderate
27.74861166,72.92477562,27-10-2019,2.87007872,3.837732781,Good
-70.73567826,58.72442607,29-03-2015,1.253593084,1.513891537,Good
-27.92306934,-51.02833211,08-05-2014,1.488267739,3.937901384,Good
-77.7237117,131.6245545,16-03-2015,7.789093355,0.843438734,Moderate
26.32015143,134.7361069,08-09-2020,9.055689341,4.942970415,Moderate
2.594914811,-148.6707326,02-08-2021,8.358514346,2.563280035,Moderate
16.41082309,46.74803758,07-02-2018,4.814951279,2.804358427,Good
76.14741906,-50.82041256,03-07-2014,7.960367721,4.839890704,Moderate
-75.9122993,102.9504338,16-02-2015,0.321999199,2.422004746,Moderate
89.55786089,-80.3452883,26-07-2020,7.22253989,4.987587116,Good
74.08004076,-2.602485214,27-06-2017,9.199684468,2.894517986,Good
-79.62107885,37.60305327,20-06-2014,8.171842971,4.741017926,Moderate
-11.73810358,179.7493275,30-03-2021,8.050389818,1.612578647,Moderate
-14.79139946,56.40383818,13-01-2016,0.232680354,2.266341588,Poor
45.51649803,112.8128472,20-05-2018,0.736453529,3.82369905,Moderate
28.24665295,-107.2462743,18-07-2017,7.376800992,4.856813367,Good
-2.555315611,152.4379272,12-02-2015,1.560563714,1.846120418,Good
-17.45053347,-111.3632065,09-01-2021,6.670204864,1.444565434,Good
-41.11466209,-69.30056673,14-12-2021,3.466164091,2.755825998,Moderate
-75.92207458,-114.2426379,29-07-2020,4.55457421,4.74017868,Good
-19.49941506,176.7562081,19-03-2017,1.018119044,1.089272123,Poor
-36.69743999,-115.7852083,08-05-2014,3.581816729,0.433158917,Poor
-86.16321153,35.10464015,22-08-2019,5.29996991,0.33754117,Good
69.56263832,119.4443074,11-12-2022,3.034720643,4.261765744,Moderate
49.96722948,-66.30719617,06-07-2017,6.559767979,2.105920945,Poor
58.49104521,-27.82342638,20-06-2019,8.621989222,1.122035465,Moderate
-3.325870391,103.7820376,03-10-2019,0.766594216,2.613169993,Moderate
83.20899102,74.11117518,20-07-2020,6.018099939,0.743333974,Good
-42.21958243,112.7210574,18-02-2016,7.397904757,0.834735749,Good
-10.63980059,-90.65181821,08-06-2018,6.866816687,1.34477749,Moderate
-50.72348024,157.3127718,30-07-2018,0.577705952,4.760724174,Good
57.87255574,85.26453892,03-10-2022,5.06207289,3.299634163,Good
-78.01188601,-69.11921276,23-02-2021,5.848748024,4.299436029,Moderate
33.26568103,23.92964168,14-05-2019,1.061692549,3.774778711,Moderate
-58.41214546,153.6994501,26-09-2016,9.449931088,4.645483653,Good
-46.0485358,-142.8378983,29-03-2016,5.977301397,4.318627499,Moderate
86.58791886,-9.160126561,13-07-2014,6.352387469,1.469262843,Moderate
-2.894773648,-21.97920514,14-01-2018,9.484476152,3.888972992,Good
10.82350622,-107.6970992,03-02-2021,4.715004464,4.315255345,Poor
15.33351665,-23.56045688,22-10-2018,8.289705837,0.665912233,Good
51.56393281,96.86535145,29-09-2017,5.108051307,2.320858276,Poor
-29.62474684,-139.9038847,04-04-2023,4.391459773,4.479001758,Good
61.77578639,-43.77171121,05-05-2017,2.052140974,1.243591195,Poor
-88.35042554,29.57993456,14-11-2015,2.068770919,2.748727981,Good
-57.65445248,112.7512993,17-09-2023,2.59120805,2.589077377,Poor
-89.75360384,25.9722446,02-11-2016,3.040272509,4.249360061,Moderate
-62.7798351,156.662792,03-09-2015,8.883136204,1.264724126,Good
42.09903487,-140.8588916,26-09-2019,3.957626476,4.363880273,Good
59.2876608,56.40459719,16-01-2016,0.524192811,3.042678251,Moderate
-12.11826913,-10.51715366,12-10-2018,0.212119408,1.501694781,Poor
75.85250588,-162.886289,06-08-2016,6.185853867,3.870966607,Good
-4.121685455,-11.10042628,22-10-2021,0.867931491,0.565444642,Good
13.77126065,-116.4768955,07-10-2014,0.257705298,0.512358103,Good
46.82778713,170.6481567,16-06-2023,5.232704491,0.402123926,Good
75.95749951,60.49879616,09-05-2016,6.487609088,1.184520193,Poor
-18.42105637,20.96481562,04-02-2019,9.289364037,1.392403425,Poor
89.38305922,28.08872015,06-01-2019,6.910544431,2.806197291,Moderate
59.60228573,86.21373243,26-07-2023,3.357658279,2.094397965,Poor
-82.56889208,130.8787475,26-02-2023,4.027793072,0.535038401,Good
19.78326095,80.17110131,10-11-2020,5.113823776,3.436126648,Moderate
2.535158021,142.4096371,15-03-2017,5.967908791,4.96165373,Moderate
88.08662187,-104.6351271,23-03-2019,5.613510353,0.455612232,Moderate
15.51658702,85.34538156,08-05-2016,7.788397663,3.265810304,Good
68.73600444,88.45442923,26-07-2019,9.384026036,3.276458681,Moderate
46.53753903,-116.8223583,11-04-2020,3.49073945,4.579358771,Moderate
80.12267218,63.03736176,19-08-2020,2.449071296,0.37789375,Moderate
1.474187202,-113.9088403,11-09-2014,7.191417337,0.854495357,Moderate
23.01319574,63.50952225,05-11-2015,5.818161781,2.561871899,Moderate
62.74051988,147.4460402,22-07-2017,2.243023904,1.168121713,Moderate
47.60917439,-41.31515619,02-12-2017,8.947223614,0.322408973,Moderate
25.51736533,-166.053794,13-12-2016,5.482750752,4.962364439,Good
16.15234018,85.17028453,19-08-2022,9.031770108,0.809165189,Moderate
-79.35680579,-78.72582591,27-05-2017,2.897484317,2.298619817,Good
55.02080441,173.4140023,03-10-2018,5.391716875,0.475881603,Good
-85.0230372,30.18172292,19-07-2017,2.298107877,1.041460056,Good
50.10011556,-179.3115003,24-05-2015,1.779099107,4.564028928,Moderate
51.60397699,9.449763692,12-04-2022,6.378177814,2.77135533,Good
43.38267862,-27.53122187,14-04-2018,1.477533756,4.239617333,Good
-45.75212434,95.74370091,01-09-2014,3.773139542,1.905493696,Good
47.9233935,-177.4288052,05-04-2016,0.931481161,1.465225905,Good
-48.75980874,-135.4609883,17-03-2020,1.548649879,2.916146819,Moderate
-71.15653755,-120.0224848,22-01-2017,7.294514933,4.836598668,Poor
57.64936095,4.897825716,24-08-2023,1.031593248,2.761984686,Good
71.16241683,-84.75351389,10-01-2017,5.656534493,2.633545791,Good
37.32734445,155.9493255,17-04-2019,3.563540977,2.70728087,Good
56.22782967,101.9619596,04-08-2014,4.296556899,3.462479563,Moderate
-6.300957724,-142.8499511,26-05-2015,3.377047515,3.634868849,Moderate
38.72499758,-40.18803322,01-02-2014,7.828576014,0.318761295,Good
25.74618467,73.39637628,04-04-2019,4.51970881,2.741828343,Poor
47.13286325,164.6704439,03-10-2016,4.704256543,3.026779986,Good
-71.89097351,-99.21436316,18-10-2014,2.29360291,4.659796357,Moderate
24.3899218,164.8802332,10-03-2020,8.741477445,1.285812541,Good
79.81548371,-56.82991208,11-04-2015,5.936952883,1.880957678,Moderate
15.5549683,97.03821341,07-11-2015,2.272127459,1.148973597,Good
-45.88129895,-133.2085777,09-01-2020,8.55539179,4.409662783,Good
81.96641169,157.8872983,07-02-2021,3.112015878,3.172332415,Moderate
-3.851951548,-24.62058713,10-07-2015,5.295665034,0.852122751,Good
50.15968571,66.1666211,16-01-2018,9.165461097,0.78747261,Good
47.89539818,64.89153701,02-04-2016,9.940274244,1.902080408,Good
71.00204473,49.48829774,04-09-2016,5.334816384,1.09319449,Moderate
-46.94938928,123.257956,16-09-2014,2.473095999,0.435149775,Poor
-34.03258899,-96.72662742,29-03-2022,0.013299114,0.105315244,Good
69.95830608,80.65962067,04-11-2019,0.094463594,3.093137145,Good
21.82313712,160.6332569,02-10-2014,3.924942938,3.81091845,Moderate
35.29446891,-94.52222652,30-09-2023,7.177956354,4.120929334,Good
-4.791893625,8.583800363,27-02-2020,8.176669042,0.347162969,Poor
1.576779873,-104.542026,31-03-2019,0.626401143,2.183210743,Moderate
-57.66439532,-21.45139524,09-05-2023,8.741924766,3.730247963,Poor
-4.487838574,111.5475594,11-05-2014,4.232881143,3.330465101,Good
70.95955318,-141.4366764,09-02-2015,4.940156667,2.080528121,Good
23.68749718,-148.1444462,15-04-2014,4.317801634,0.062716796,Good
60.6152379,85.90606417,02-02-2019,7.90054201,4.732344854,Good
-45.85690107,-81.80896823,13-01-2019,2.07664809,2.056080886,Poor
42.24279149,8.328414035,27-05-2020,8.419017596,4.600724149,Moderate
-16.78085344,64.83121615,07-08-2021,0.201034001,4.560612258,Good
48.67965184,-149.025875,10-10-2015,0.42714136,0.438872232,Good
88.95284744,-88.0265089,23-03-2022,9.855234632,0.068357826,Poor
-70.64300375,-4.495052366,30-06-2016,7.349713549,2.230324823,Good
-68.59126965,76.14844406,27-02-2021,8.5148937,2.602724046,Good
60.47755688,84.80655416,22-03-2020,4.618260508,0.697400336,Moderate
8.828420693,141.8090377,18-10-2016,6.249535569,4.481288369,Moderate
27.51966381,-33.58801391,20-10-2021,8.767533583,2.576178068,Good
42.57597094,54.87504015,01-06-2017,1.060086839,4.942864352,Moderate
45.10008015,-97.2667804,23-07-2017,5.512364771,3.6018521,Good
20.56921589,-152.214356,26-12-2018,8.940996904,2.525791966,Poor
-47.62732275,-11.63133271,28-07-2021,5.04672969,0.225860987,Moderate
1.446439569,91.22212969,06-10-2018,8.439738541,1.26940835,Poor
-56.79477756,173.2848539,24-11-2014,6.659528696,3.989565509,Good
62.94419118,-73.2272832,16-08-2022,2.320869055,4.350117783,Good
-67.9788212,150.9714524,13-01-2022,2.333331098,1.557692041,Good
15.35001551,45.45513238,18-05-2015,0.31391579,3.201009426,Good
11.23210224,-89.77111506,06-01-2014,7.648587631,1.847395929,Good
9.247293372,145.6057323,05-05-2014,7.329319706,0.900451231,Good
-83.37484335,131.1497774,22-09-2016,6.769298754,0.295292399,Moderate
22.90896195,108.694168,22-10-2023,1.286358419,1.658398229,Poor
-7.95165902,-168.9249559,07-09-2022,5.372355144,1.644707615,Moderate
-41.7118468,149.3958152,12-01-2017,6.095985172,2.262342368,Good
58.3147552,168.1172194,14-01-2014,2.632071052,3.026391209,Good
39.83579607,78.35295173,04-12-2023,2.211011088,3.275021893,Poor
55.45170425,-123.6746373,18-07-2022,9.260866694,2.631999209,Good
78.17277097,-20.35263809,09-12-2023,3.247019393,0.939729307,Poor
46.25716798,56.3233257,09-04-2016,9.118191753,3.573951174,Moderate
82.71162456,-156.0349545,27-11-2023,3.266718843,3.98267503,Good
44.82141645,-9.502929372,04-12-2016,7.038733911,3.22056259,Moderate
-19.32438966,149.8371949,07-02-2021,8.804136883,1.576011095,Good
-4.468349567,171.0582634,12-10-2021,2.828547482,4.140206374,Good
65.91998571,-130.0843984,26-09-2019,0.74207459,3.291431641,Good
-66.50375307,-26.19381357,19-04-2021,0.813827901,0.104757777,Moderate
3.417062247,-167.8737666,22-09-2014,8.095190562,0.53998,Good
-11.5395474,-147.0162216,15-03-2022,4.578789267,4.239900147,Moderate
-80.25186363,134.5394843,20-12-2015,4.565356435,1.949577977,Moderate
-19.98770881,134.2552009,20-10-2017,8.896720091,3.757559877,Good
44.89903044,149.4516204,30-08-2018,3.175033752,3.641313183,Good
4.728531058,164.5181903,13-07-2016,7.092651257,0.432887765,Good
-39.21773797,-36.53910356,28-01-2021,4.87953839,0.325937995,Poor
63.72211022,56.0603104,22-10-2016,9.226043066,0.797640554,Good
80.63028678,-77.55992503,17-12-2014,9.990174899,0.444245708,Poor
-63.53601622,-57.32835914,13-06-2020,0.192561132,4.367653064,Good
50.50561247,79.72836228,10-04-2015,5.670385416,3.339802077,Good
34.43871491,-153.7108277,03-06-2019,1.32226547,3.448350059,Moderate
58.25402488,0.721109577,30-01-2019,6.415992417,1.617142749,Moderate
37.89458062,-67.9587816,11-06-2021,8.781056009,1.820495165,Good
-21.27520202,125.0712855,30-09-2018,9.440426535,2.620455565,Moderate
-3.12026981,-11.7508627,07-01-2022,8.431901264,1.233787901,Poor
-60.39513286,131.7692829,04-04-2020,8.66576499,2.921569154,Poor
61.72705403,-86.88877238,11-08-2022,6.797735164,1.702190408,Moderate
-4.899392686,67.90774017,30-07-2023,5.936953294,2.878245963,Good
-65.25957632,-124.4722347,04-05-2017,2.876207403,3.878459426,Good
-2.092357967,42.79707591,11-07-2014,3.554409075,0.338214538,Good
32.22135192,-86.47187328,02-01-2014,0.691383344,1.492939758,Poor
-75.90966467,31.07632273,17-01-2022,8.673910642,1.716589044,Good
-21.89649123,12.18120755,31-05-2018,9.774545777,4.837772476,Moderate
-43.94843746,-161.3719258,04-05-2016,3.641456074,3.296958047,Good
-86.55201951,-172.4797471,21-05-2014,7.585533012,0.038453212,Poor
86.05399508,-28.43496033,18-05-2023,7.364003474,4.255155008,Good
28.21356095,5.156930363,03-12-2018,5.374620889,3.406086345,Poor
-49.44349365,-28.57623683,06-04-2017,5.046562838,2.338875737,Good
31.44722663,82.52922705,14-10-2016,9.973556538,2.468523493,Poor
75.3110973,10.75120815,14-08-2015,3.974101193,2.433501054,Good
-48.89207934,-127.1165773,15-04-2017,1.228177786,2.118827419,Good
42.75620092,64.38404196,29-07-2023,6.634481358,0.230550877,Poor
43.7205997,157.6517548,04-03-2018,6.270184471,4.612387366,Moderate
72.62694619,-143.6144528,09-05-2023,2.324739046,1.008040372,Good
-12.27406471,62.21624236,23-12-2016,4.375615603,2.818500139,Moderate
-54.59094363,-38.81191994,20-07-2019,7.961353203,1.503856057,Good
-29.13311723,-68.3888244,23-12-2020,7.736298134,3.056802582,Moderate
43.90364741,8.078876217,30-06-2014,1.696259271,1.28122052,Good
53.38205842,-125.2141685,13-12-2022,3.107023341,4.714708787,Poor
68.80872296,-50.62255395,22-07-2020,9.816004382,0.002873531,Moderate
21.93836723,24.97099847,18-11-2019,8.966442104,4.866887251,Poor
42.10013177,-47.89103463,25-12-2021,2.552759225,4.304979077,Good
-61.90888629,-114.7718258,26-09-2015,8.882543143,1.354383374,Good
-77.95910919,-42.40760532,04-06-2018,8.60329564,3.814353803,Good
-4.504276709,177.0205404,15-12-2018,3.720681513,1.924846293,Good
-49.88308857,-136.6482941,22-03-2021,2.769162164,0.767478187,Moderate
45.07246581,-175.0908095,09-02-2016,0.37587669,1.177985138,Moderate
38.27654536,120.7996556,22-09-2016,4.140051913,3.72507531,Good
67.77130728,-140.5468126,07-05-2020,9.259192718,1.67543194,Good
83.31129008,79.42116509,15-08-2019,0.492553875,4.41905619,Moderate
-13.05815803,154.5933443,16-10-2020,4.805737748,3.110713981,Good
45.77673508,-78.54197162,03-09-2021,3.592836694,3.34983363,Good
64.84633129,8.761491139,07-02-2021,5.311381736,3.903009576,Good
-28.68434662,-113.6099608,18-09-2023,2.214874943,1.99052697,Moderate
-27.13951536,-155.1600446,09-01-2017,8.25277049,3.212477161,Moderate
-15.66043059,2.719064675,17-04-2019,8.270931111,3.899095282,Poor
-88.62919715,106.3809813,01-01-2024,8.933366712,1.08508295,Good
-64.18258868,163.917663,23-01-2019,1.701788013,4.681932718,Moderate
-84.89248947,-112.7519335,30-11-2016,1.621335131,0.691002565,Good
-66.45265253,-38.85046888,30-10-2014,2.051466217,3.874727023,Good
83.73705554,103.2003458,24-07-2022,3.514844939,2.696382851,Good
16.7053535,44.64990926,07-06-2016,4.398764679,2.840829443,Moderate
50.07903289,178.3947733,23-12-2022,8.035830037,4.747146474,Moderate
-68.40423917,-65.31113193,17-08-2023,5.367513142,3.917033124,Poor
4.772305729,104.9935962,18-10-2015,1.756124934,0.156671085,Good
-60.55452525,-50.48537066,23-08-2015,6.019686688,3.269113181,Moderate
53.07641803,120.2596906,26-11-2019,9.610343534,0.323381873,Moderate
-2.500387314,-153.0283622,29-06-2017,2.851032586,4.011052604,Poor
-33.73133098,-177.0648369,06-11-2016,2.638190683,2.539665337,Poor
24.72485681,160.5861546,20-01-2022,9.703848036,3.86149349,Good
56.53208284,86.64682163,27-07-2015,9.413790402,2.242946059,Moderate
18.61136626,83.0074134,21-01-2014,9.083483734,2.192061484,Poor
3.944644675,-41.5920675,21-07-2015,7.161788288,0.526097158,Good
41.26440605,-89.75112997,19-08-2017,4.062431415,3.768036098,Poor
4.272821041,151.3089722,17-10-2018,9.688580228,1.116482699,Good
14.69646102,74.4109355,17-03-2019,5.01909241,1.154571879,Moderate
-65.45311654,-70.24878376,21-10-2019,3.887894687,4.252691182,Poor
19.70958686,-132.7233967,01-12-2020,9.582099056,2.071477393,Good
37.3258056,-139.9255767,25-02-2022,3.514268951,3.749266224,Poor
82.03377234,-174.2243069,10-08-2021,0.457156005,4.27032051,Good
83.918873,-146.480916,09-09-2021,9.071699701,1.879140517,Poor
17.75372564,-142.215492,23-07-2014,6.088349214,3.067787444,Good
14.30659567,177.1934691,06-10-2022,4.298948193,1.30919509,Good
-34.9337062,-64.19814262,07-05-2023,3.912639077,1.485954431,Poor
2.226953557,-168.9786349,06-12-2020,1.682286747,1.345242416,Poor
-50.93694224,125.7166576,19-10-2016,6.330828131,2.846313564,Good
74.58058258,-179.7446145,23-08-2018,0.045050497,3.182456138,Moderate
15.84183303,154.6463176,10-03-2023,9.708333096,3.021228575,Poor
-87.47077598,-128.5739988,30-10-2018,5.749073522,0.773417841,Poor
-24.53529277,-4.046018275,30-10-2015,0.577329217,4.99152855,Moderate
56.90345576,63.36523391,11-08-2022,8.397981101,2.496501304,Good
-64.69432827,-42.57337976,14-05-2016,0.56979183,3.882336479,Good
-11.48400602,155.0510876,22-03-2015,6.315129289,4.347332251,Moderate
-79.64552835,-21.23015261,26-12-2022,9.742507956,0.911434796,Good
-49.95571016,164.0691944,28-01-2017,1.69799606,4.660459164,Good
-72.40884067,64.05619986,24-03-2020,7.487282496,3.179735953,Good
23.72990631,-123.7966052,18-02-2023,1.680442182,1.793082988,Good
-21.43288451,100.5235697,18-03-2023,7.261358719,3.186489567,Good
-47.02617449,155.1215638,28-06-2014,3.50283481,1.320923013,Poor
-37.30176868,167.0858416,25-09-2014,8.509044115,3.17821481,Moderate
37.24797156,-157.2417226,21-04-2018,2.252347759,0.525280226,Good
48.88904238,-30.64315849,18-09-2023,4.779171928,3.281052559,Good
49.11458023,129.1861311,13-09-2016,5.038636948,1.351202261,Good
-68.31103303,-14.33295716,23-05-2023,7.946536793,2.303999522,Good
7.363850805,4.379872561,01-12-2021,1.849792686,2.481629743,Moderate
-8.853060303,-16.80409202,21-07-2023,1.529005294,1.76148916,Moderate
-0.092095391,104.2824198,22-02-2023,2.804398085,1.087298714,Good
2.502429555,166.3010872,17-05-2018,0.996286699,0.739237905,Moderate
-77.4361824,130.4080333,17-09-2021,5.20887992,0.980743876,Good
39.32716503,-14.15152006,23-10-2017,1.447822742,3.051123198,Moderate
-11.67478922,-9.305623054,20-11-2023,9.07844966,4.643008254,Moderate
34.35263077,71.7920729,18-06-2018,7.452760994,1.842573293,Moderate
28.59290198,-5.486758141,29-03-2017,4.970942583,4.951656055,Good
46.47304314,117.1794092,18-08-2019,7.702018085,3.22224781,Poor
49.54342431,56.02137415,22-01-2019,8.428712664,2.781515276,Good
-10.01561342,140.3115842,15-11-2021,9.061004329,2.529052215,Moderate
-34.02548526,-133.1890299,26-05-2019,2.662148936,2.318059345,Poor
-71.5128123,-152.7763505,01-06-2020,0.968943261,2.896289159,Good
77.03744766,38.04853768,29-09-2018,5.910831525,3.894106596,Good
-19.21418783,-108.281113,23-09-2021,5.306304902,4.161131154,Good
